Name,PowerState,FolderPath,Host,Datacenter,VMXPath,CPUCores,MemGB,UsedSpaceGB,DatastoreList,NetworkAdapterCount,IPAddressCount
ceph-reef-mon-node-486,PowerOff,/M1/virtual_machines,esxi-12-M1.vsfi.org,M1,/vmfs/volumes/M1-iscsi-hdd/ceph-reef-mon-node-486/ceph-reef-mon-node-486.vmx,4,8,87,M1-iscsi-hdd,3,2
New Virtual Machine-487,PoweredOn,/dataline/virtual_machines,esxi-13-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-local-hdd/New Virtual Machine-487/New Virtual Machine-487.vmx,2,512,98,dataline-local-hdd,4,3
ceph-quincy-osd-node-488,PowerOff,/Digital-Media-House/virtual_machines,esxi-30-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-isci-ssh/ceph-quincy-osd-node-488/ceph-quincy-osd-node-488.vmx,3,16,59,Digital-Media-House-ceph-isci-ssh,3,2
Windows-2019-server489,PowerOff,/dataline/virtual_machines,esxi-31-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-iscsi-ssd/Windows-2019-server489/Windows-2019-server489.vmx,3,2,99,dataline-iscsi-ssd,3,2
Workstation-490,PowerOff,/Digital-Media-House/virtual_machines,esxi-87-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-local-hdd/Workstation-490/Workstation-490.vmx,2,32,78,Digital-Media-House-local-hdd,1,0
ceph-quincy-mon-node-491,PoweredOn,/Oxygen/virtual_machines,esxi-71-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-iscsi-hdd/ceph-quincy-mon-node-491/ceph-quincy-mon-node-491.vmx,2,32,28,Oxygen-iscsi-hdd,1,0
New Virtual Machine-492,PowerOff,/Mirea/virtual_machines,esxi-55-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-local-ssd/New Virtual Machine-492/New Virtual Machine-492.vmx,4,512,76,Mirea-local-ssd,2,1
pfSense-493,PoweredOn,/Mirea/virtual_machines,esxi-32-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-ceph-icsi-hdd/pfSense-493/pfSense-493.vmx,2,4,93,Mirea-ceph-icsi-hdd,1,0
test-esxi-67-494,PoweredOn,/Oxygen/virtual_machines,esxi-73-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-local-hdd/test-esxi-67-494/test-esxi-67-494.vmx,1,8,50,Oxygen-local-hdd,3,2
ceph-reef-mgmt-node-495,PoweredOn,/dataline/virtual_machines,esxi-3-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-iscsi-ssd/ceph-reef-mgmt-node-495/ceph-reef-mgmt-node-495.vmx,4,256,75,dataline-iscsi-ssd,3,2
Mikrotick-CHR-496,PoweredOn,/Mirea/virtual_machines,esxi-34-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-lenovo-raid-10/Mikrotick-CHR-496/Mikrotick-CHR-496.vmx,2,128,59,Mirea-lenovo-raid-10,3,2
ceph-quincy-mgmt-node-497,PoweredOn,/Colocat/virtual_machines,esxi-33-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-local-hdd/ceph-quincy-mgmt-node-497/ceph-quincy-mgmt-node-497.vmx,1,16,26,Colocat-local-hdd,2,1
patroni-prod-498,PoweredOn,/DataPlanet/virtual_machines,esxi-52-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-ceph-isci-ssh/patroni-prod-498/patroni-prod-498.vmx,2,256,80,DataPlanet-ceph-isci-ssh,2,1
Workstation-499,PoweredOn,/DataPlanet/virtual_machines,esxi-45-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-local-hdd/Workstation-499/Workstation-499.vmx,1,128,76,DataPlanet-local-hdd,4,3
New Virtual Machine-500,PowerOff,/Oxygen/virtual_machines,esxi-95-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-iscsi-hdd/New Virtual Machine-500/New Virtual Machine-500.vmx,4,32,68,Oxygen-iscsi-hdd,4,3
ceph-reef-osd-node-501,PoweredOn,/M1/virtual_machines,esxi-99-M1.vsfi.org,M1,/vmfs/volumes/M1-ceph-icsi-hdd/ceph-reef-osd-node-501/ceph-reef-osd-node-501.vmx,4,256,20,M1-ceph-icsi-hdd,1,0
patroni-prod-502,PowerOff,/e-Style0Telecom/virtual_machines,esxi-45-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-local-hdd/patroni-prod-502/patroni-prod-502.vmx,1,32,99,e-Style0Telecom-local-hdd,1,0
ceph-reef-mgmt-node-503,PoweredOn,/Colocat/virtual_machines,esxi-6-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-local-hdd/ceph-reef-mgmt-node-503/ceph-reef-mgmt-node-503.vmx,1,64,11,Colocat-local-hdd,1,0
ceph-quincy-mon-node-504,PowerOff,/e-Style0Telecom/virtual_machines,esxi-82-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-lenovo-raid-10/ceph-quincy-mon-node-504/ceph-quincy-mon-node-504.vmx,1,16,68,e-Style0Telecom-lenovo-raid-10,3,2
test-esxi-67-505,PowerOff,/DataPlanet/virtual_machines,esxi-7-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-iscsi-hdd/test-esxi-67-505/test-esxi-67-505.vmx,4,64,71,DataPlanet-iscsi-hdd,1,0
test-esxi-80-506,PowerOff,/e-Style0Telecom/virtual_machines,esxi-12-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-local-hdd/test-esxi-80-506/test-esxi-80-506.vmx,4,64,17,e-Style0Telecom-local-hdd,4,3
pfSense-507,PowerOff,/Digital-Media-House/virtual_machines,esxi-39-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-iscsi-ssd/pfSense-507/pfSense-507.vmx,2,512,47,Digital-Media-House-iscsi-ssd,1,0
ceph-reef-mgmt-node-508,PowerOff,/Digital-Media-House/virtual_machines,esxi-51-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-iscsi-hdd/ceph-reef-mgmt-node-508/ceph-reef-mgmt-node-508.vmx,2,128,59,Digital-Media-House-iscsi-hdd,3,2
Workstation-509,PowerOff,/dataline/virtual_machines,esxi-63-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-ceph-icsi-hdd/Workstation-509/Workstation-509.vmx,2,64,51,dataline-ceph-icsi-hdd,4,3
ceph-quincy-mon-node-510,PowerOff,/e-Style0Telecom/virtual_machines,esxi-58-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-iscsi-ssd/ceph-quincy-mon-node-510/ceph-quincy-mon-node-510.vmx,4,16,18,e-Style0Telecom-iscsi-ssd,3,2
ceph-reef-osd-node-511,PoweredOn,/Colocat/virtual_machines,esxi-17-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-ceph-icsi-hdd/ceph-reef-osd-node-511/ceph-reef-osd-node-511.vmx,3,128,67,Colocat-ceph-icsi-hdd,3,2
patroni-dev-512,PowerOff,/M1/virtual_machines,esxi-41-M1.vsfi.org,M1,/vmfs/volumes/M1-ceph-isci-ssh/patroni-dev-512/patroni-dev-512.vmx,3,2,83,M1-ceph-isci-ssh,1,0
New Virtual Machine-513,PoweredOn,/Oxygen/virtual_machines,esxi-99-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-local-hdd/New Virtual Machine-513/New Virtual Machine-513.vmx,2,64,67,Oxygen-local-hdd,2,1
Nfs-share-514,PowerOff,/Digital-Media-House/virtual_machines,esxi-27-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-nfs-test-datastore/Nfs-share-514/Nfs-share-514.vmx,3,4,80,Digital-Media-House-nfs-test-datastore,1,0
test-esxi-67-515,PowerOff,/Oxygen/virtual_machines,esxi-18-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-iscsi-hdd/test-esxi-67-515/test-esxi-67-515.vmx,4,256,58,Oxygen-iscsi-hdd,2,1
ceph-reef-osd-node-516,PowerOff,/Colocat/virtual_machines,esxi-12-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-nfs-test-datastore/ceph-reef-osd-node-516/ceph-reef-osd-node-516.vmx,4,2,72,Colocat-nfs-test-datastore,3,2
bastion-517,PowerOff,/Digital-Media-House/virtual_machines,esxi-46-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-nfs-test-datastore/bastion-517/bastion-517.vmx,3,1,38,Digital-Media-House-nfs-test-datastore,3,2
Windows-10-518,PowerOff,/DataPlanet/virtual_machines,esxi-25-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-iscsi-ssd/Windows-10-518/Windows-10-518.vmx,2,4,22,DataPlanet-iscsi-ssd,2,1
patroni-prod-519,PowerOff,/Oxygen/virtual_machines,esxi-64-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-ceph-icsi-hdd/patroni-prod-519/patroni-prod-519.vmx,4,256,78,Oxygen-ceph-icsi-hdd,3,2
Windows-10-520,PowerOff,/Digital-Media-House/virtual_machines,esxi-50-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-isci-ssh/Windows-10-520/Windows-10-520.vmx,4,1,17,Digital-Media-House-ceph-isci-ssh,4,3
patroni-prod-521,PoweredOn,/dataline/virtual_machines,esxi-81-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-nfs-test-datastore/patroni-prod-521/patroni-prod-521.vmx,4,8,51,dataline-nfs-test-datastore,4,3
test-esxi-80-522,PoweredOn,/M1/virtual_machines,esxi-55-M1.vsfi.org,M1,/vmfs/volumes/M1-ceph-icsi-hdd/test-esxi-80-522/test-esxi-80-522.vmx,2,128,41,M1-ceph-icsi-hdd,2,1
ceph-quincy-mgmt-node-523,PowerOff,/Digital-Media-House/virtual_machines,esxi-69-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-iscsi-ssd/ceph-quincy-mgmt-node-523/ceph-quincy-mgmt-node-523.vmx,3,128,23,Digital-Media-House-iscsi-ssd,4,3
Workstation-524,PoweredOn,/Colocat/virtual_machines,esxi-36-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-iscsi-ssd/Workstation-524/Workstation-524.vmx,4,128,70,Colocat-iscsi-ssd,4,3
Windows-2019-server525,PoweredOn,/M1/virtual_machines,esxi-63-M1.vsfi.org,M1,/vmfs/volumes/M1-ceph-icsi-hdd/Windows-2019-server525/Windows-2019-server525.vmx,3,128,83,M1-ceph-icsi-hdd,1,0
ceph-quincy-mon-node-526,PowerOff,/e-Style0Telecom/virtual_machines,esxi-28-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-iscsi-ssd/ceph-quincy-mon-node-526/ceph-quincy-mon-node-526.vmx,2,256,13,e-Style0Telecom-iscsi-ssd,3,2
Mikrotick-CHR-527,PoweredOn,/M1/virtual_machines,esxi-11-M1.vsfi.org,M1,/vmfs/volumes/M1-ceph-icsi-hdd/Mikrotick-CHR-527/Mikrotick-CHR-527.vmx,3,256,35,M1-ceph-icsi-hdd,3,2
ceph-quincy-osd-node-528,PoweredOn,/Digital-Media-House/virtual_machines,esxi-51-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-local-hdd/ceph-quincy-osd-node-528/ceph-quincy-osd-node-528.vmx,1,16,31,Digital-Media-House-local-hdd,2,1
Windows-server529,PoweredOn,/Colocat/virtual_machines,esxi-27-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-iscsi-hdd/Windows-server529/Windows-server529.vmx,1,16,36,Colocat-iscsi-hdd,1,0
ceph-quincy-mgmt-node-530,PoweredOn,/Digital-Media-House/virtual_machines,esxi-58-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-isci-ssh/ceph-quincy-mgmt-node-530/ceph-quincy-mgmt-node-530.vmx,4,32,42,Digital-Media-House-ceph-isci-ssh,2,1
Windows-server531,PoweredOn,/Digital-Media-House/virtual_machines,esxi-49-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-iscsi-hdd/Windows-server531/Windows-server531.vmx,1,16,11,Digital-Media-House-iscsi-hdd,2,1
Nfs-share-532,PowerOff,/Oxygen/virtual_machines,esxi-25-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-local-ssd/Nfs-share-532/Nfs-share-532.vmx,4,128,88,Oxygen-local-ssd,3,2
ceph-quincy-osd-node-533,PowerOff,/DataPlanet/virtual_machines,esxi-86-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-nfs-test-datastore/ceph-quincy-osd-node-533/ceph-quincy-osd-node-533.vmx,3,16,82,DataPlanet-nfs-test-datastore,3,2
Nfs-share-534,PowerOff,/M1/virtual_machines,esxi-11-M1.vsfi.org,M1,/vmfs/volumes/M1-iscsi-ssd/Nfs-share-534/Nfs-share-534.vmx,1,16,17,M1-iscsi-ssd,2,1
patroni-test-535,PowerOff,/Mirea/virtual_machines,esxi-39-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-local-ssd/patroni-test-535/patroni-test-535.vmx,3,8,26,Mirea-local-ssd,4,3
ceph-quincy-mon-node-536,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-4-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-local-ssd/ceph-quincy-mon-node-536/ceph-quincy-mon-node-536.vmx,1,2,94,e-Style0Telecom-local-ssd,4,3
ceph-reef-mgmt-node-537,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-9-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-iscsi-ssd/ceph-reef-mgmt-node-537/ceph-reef-mgmt-node-537.vmx,1,4,87,e-Style0Telecom-iscsi-ssd,2,1
bastion-538,PowerOff,/Colocat/virtual_machines,esxi-4-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-local-hdd/bastion-538/bastion-538.vmx,1,128,68,Colocat-local-hdd,4,3
ceph-quincy-mon-node-539,PowerOff,/M1/virtual_machines,esxi-86-M1.vsfi.org,M1,/vmfs/volumes/M1-iscsi-ssd/ceph-quincy-mon-node-539/ceph-quincy-mon-node-539.vmx,1,32,14,M1-iscsi-ssd,2,1
bastion-540,PowerOff,/M1/virtual_machines,esxi-30-M1.vsfi.org,M1,/vmfs/volumes/M1-iscsi-hdd/bastion-540/bastion-540.vmx,1,2,75,M1-iscsi-hdd,2,1
Mikrotick-CHR-541,PowerOff,/Oxygen/virtual_machines,esxi-67-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-iscsi-ssd/Mikrotick-CHR-541/Mikrotick-CHR-541.vmx,4,1,93,Oxygen-iscsi-ssd,3,2
ceph-reef-mgmt-node-542,PowerOff,/dataline/virtual_machines,esxi-53-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-nfs-test-datastore/ceph-reef-mgmt-node-542/ceph-reef-mgmt-node-542.vmx,1,16,77,dataline-nfs-test-datastore,1,0
test-esxi-70-543,PowerOff,/Mirea/virtual_machines,esxi-27-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-local-hdd/test-esxi-70-543/test-esxi-70-543.vmx,3,256,76,Mirea-local-hdd,1,0
Windows-10-544,PoweredOn,/Digital-Media-House/virtual_machines,esxi-49-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-icsi-hdd/Windows-10-544/Windows-10-544.vmx,2,8,36,Digital-Media-House-ceph-icsi-hdd,1,0
New Virtual Machine-545,PowerOff,/e-Style0Telecom/virtual_machines,esxi-28-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-iscsi-ssd/New Virtual Machine-545/New Virtual Machine-545.vmx,3,1024,70,e-Style0Telecom-iscsi-ssd,3,2
ceph-reef-mgmt-node-546,PowerOff,/DataPlanet/virtual_machines,esxi-28-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-ceph-isci-ssh/ceph-reef-mgmt-node-546/ceph-reef-mgmt-node-546.vmx,2,8,85,DataPlanet-ceph-isci-ssh,4,3
pfSense-547,PoweredOn,/M1/virtual_machines,esxi-2-M1.vsfi.org,M1,/vmfs/volumes/M1-iscsi-hdd/pfSense-547/pfSense-547.vmx,4,64,12,M1-iscsi-hdd,1,0
New Virtual Machine-548,PowerOff,/dataline/virtual_machines,esxi-44-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-local-ssd/New Virtual Machine-548/New Virtual Machine-548.vmx,1,2,86,dataline-local-ssd,3,2
test-esxi-80-549,PoweredOn,/Oxygen/virtual_machines,esxi-21-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-nfs-test-datastore/test-esxi-80-549/test-esxi-80-549.vmx,1,64,29,Oxygen-nfs-test-datastore,4,3
Windows-server550,PowerOff,/DataPlanet/virtual_machines,esxi-44-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-local-ssd/Windows-server550/Windows-server550.vmx,1,512,13,DataPlanet-local-ssd,1,0
patroni-prod-551,PowerOff,/e-Style0Telecom/virtual_machines,esxi-45-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-local-ssd/patroni-prod-551/patroni-prod-551.vmx,2,4,58,e-Style0Telecom-local-ssd,1,0
Nfs-share-552,PowerOff,/Digital-Media-House/virtual_machines,esxi-53-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-lenovo-raid-10/Nfs-share-552/Nfs-share-552.vmx,1,256,34,Digital-Media-House-lenovo-raid-10,2,1
ceph-quincy-osd-node-553,PoweredOn,/dataline/virtual_machines,esxi-12-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-iscsi-hdd/ceph-quincy-osd-node-553/ceph-quincy-osd-node-553.vmx,3,32,61,dataline-iscsi-hdd,3,2
Windows-server554,PoweredOn,/Colocat/virtual_machines,esxi-75-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-lenovo-raid-10/Windows-server554/Windows-server554.vmx,1,2,64,Colocat-lenovo-raid-10,1,0
ceph-reef-mgmt-node-555,PoweredOn,/M1/virtual_machines,esxi-55-M1.vsfi.org,M1,/vmfs/volumes/M1-ceph-icsi-hdd/ceph-reef-mgmt-node-555/ceph-reef-mgmt-node-555.vmx,3,8,72,M1-ceph-icsi-hdd,3,2
New Virtual Machine-556,PoweredOn,/Oxygen/virtual_machines,esxi-40-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-nfs-test-datastore/New Virtual Machine-556/New Virtual Machine-556.vmx,3,16,25,Oxygen-nfs-test-datastore,4,3
patroni-dev-557,PowerOff,/Colocat/virtual_machines,esxi-77-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-ceph-icsi-hdd/patroni-dev-557/patroni-dev-557.vmx,4,16,17,Colocat-ceph-icsi-hdd,2,1
bastion-558,PowerOff,/Digital-Media-House/virtual_machines,esxi-87-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-iscsi-hdd/bastion-558/bastion-558.vmx,3,1,66,Digital-Media-House-iscsi-hdd,2,1
pfSense-559,PoweredOn,/Digital-Media-House/virtual_machines,esxi-69-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-local-hdd/pfSense-559/pfSense-559.vmx,3,128,30,Digital-Media-House-local-hdd,2,1
patroni-test-560,PoweredOn,/DataPlanet/virtual_machines,esxi-56-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-lenovo-raid-10/patroni-test-560/patroni-test-560.vmx,1,2,60,DataPlanet-lenovo-raid-10,3,2
patroni-test-561,PoweredOn,/Colocat/virtual_machines,esxi-78-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-nfs-test-datastore/patroni-test-561/patroni-test-561.vmx,3,16,81,Colocat-nfs-test-datastore,2,1
patroni-dev-562,PoweredOn,/Mirea/virtual_machines,esxi-42-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-lenovo-raid-10/patroni-dev-562/patroni-dev-562.vmx,2,512,41,Mirea-lenovo-raid-10,2,1
patroni-prod-563,PoweredOn,/Oxygen/virtual_machines,esxi-62-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-iscsi-hdd/patroni-prod-563/patroni-prod-563.vmx,3,8,44,Oxygen-iscsi-hdd,1,0
ceph-reef-osd-node-564,PoweredOn,/e-Style0Telecom/virtual_machines,esxi-52-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-ceph-icsi-hdd/ceph-reef-osd-node-564/ceph-reef-osd-node-564.vmx,3,4,70,e-Style0Telecom-ceph-icsi-hdd,4,3
Workstation-565,PowerOff,/Oxygen/virtual_machines,esxi-8-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-nfs-test-datastore/Workstation-565/Workstation-565.vmx,2,2,37,Oxygen-nfs-test-datastore,4,3
ceph-quincy-mgmt-node-566,PowerOff,/e-Style0Telecom/virtual_machines,esxi-75-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-lenovo-raid-10/ceph-quincy-mgmt-node-566/ceph-quincy-mgmt-node-566.vmx,3,16,73,e-Style0Telecom-lenovo-raid-10,4,3
test-esxi-67-567,PowerOff,/e-Style0Telecom/virtual_machines,esxi-47-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-local-ssd/test-esxi-67-567/test-esxi-67-567.vmx,1,32,70,e-Style0Telecom-local-ssd,3,2
ceph-reef-mgmt-node-568,PowerOff,/dataline/virtual_machines,esxi-89-dataline.vsfi.org,dataline,/vmfs/volumes/dataline-lenovo-raid-10/ceph-reef-mgmt-node-568/ceph-reef-mgmt-node-568.vmx,1,64,28,dataline-lenovo-raid-10,1,0
ceph-quincy-mon-node-569,PowerOff,/DataPlanet/virtual_machines,esxi-23-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-local-hdd/ceph-quincy-mon-node-569/ceph-quincy-mon-node-569.vmx,2,128,99,DataPlanet-local-hdd,1,0
ceph-quincy-osd-node-570,PowerOff,/DataPlanet/virtual_machines,esxi-31-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-local-hdd/ceph-quincy-osd-node-570/ceph-quincy-osd-node-570.vmx,4,2,87,DataPlanet-local-hdd,3,2
New Virtual Machine-571,PoweredOn,/Colocat/virtual_machines,esxi-1-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-lenovo-raid-10/New Virtual Machine-571/New Virtual Machine-571.vmx,1,8,98,Colocat-lenovo-raid-10,1,0
ceph-quincy-mon-node-572,PowerOff,/Mirea/virtual_machines,esxi-80-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-iscsi-hdd/ceph-quincy-mon-node-572/ceph-quincy-mon-node-572.vmx,1,2,32,Mirea-iscsi-hdd,4,3
Windows-server573,PowerOff,/Colocat/virtual_machines,esxi-19-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-lenovo-raid-10/Windows-server573/Windows-server573.vmx,1,128,10,Colocat-lenovo-raid-10,1,0
ceph-quincy-mgmt-node-574,PowerOff,/Oxygen/virtual_machines,esxi-19-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-ceph-isci-ssh/ceph-quincy-mgmt-node-574/ceph-quincy-mgmt-node-574.vmx,2,64,20,Oxygen-ceph-isci-ssh,1,0
Ubuntu-575,PoweredOn,/Digital-Media-House/virtual_machines,esxi-74-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-icsi-hdd/Ubuntu-575/Ubuntu-575.vmx,4,2,30,Digital-Media-House-ceph-icsi-hdd,4,3
ceph-quincy-mgmt-node-576,PoweredOn,/Colocat/virtual_machines,esxi-41-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-nfs-test-datastore/ceph-quincy-mgmt-node-576/ceph-quincy-mgmt-node-576.vmx,1,4,59,Colocat-nfs-test-datastore,2,1
Workstation-577,PowerOff,/Oxygen/virtual_machines,esxi-94-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-local-hdd/Workstation-577/Workstation-577.vmx,1,256,10,Oxygen-local-hdd,1,0
pfSense-578,PoweredOn,/Colocat/virtual_machines,esxi-88-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-nfs-test-datastore/pfSense-578/pfSense-578.vmx,1,4,55,Colocat-nfs-test-datastore,4,3
ceph-reef-mgmt-node-579,PowerOff,/e-Style0Telecom/virtual_machines,esxi-52-e-Style0Telecom.vsfi.org,e-Style0Telecom,/vmfs/volumes/e-Style0Telecom-iscsi-ssd/ceph-reef-mgmt-node-579/ceph-reef-mgmt-node-579.vmx,4,64,74,e-Style0Telecom-iscsi-ssd,2,1
bastion-580,PowerOff,/Colocat/virtual_machines,esxi-44-Colocat.vsfi.org,Colocat,/vmfs/volumes/Colocat-iscsi-ssd/bastion-580/bastion-580.vmx,3,8,93,Colocat-iscsi-ssd,1,0
test-esxi-80-581,PowerOff,/Oxygen/virtual_machines,esxi-99-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-lenovo-raid-10/test-esxi-80-581/test-esxi-80-581.vmx,1,1024,12,Oxygen-lenovo-raid-10,4,3
Nfs-share-582,PoweredOn,/DataPlanet/virtual_machines,esxi-45-DataPlanet.vsfi.org,DataPlanet,/vmfs/volumes/DataPlanet-lenovo-raid-10/Nfs-share-582/Nfs-share-582.vmx,3,256,65,DataPlanet-lenovo-raid-10,3,2
Mikrotick-CHR-583,PowerOff,/Oxygen/virtual_machines,esxi-6-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-iscsi-hdd/Mikrotick-CHR-583/Mikrotick-CHR-583.vmx,1,1024,64,Oxygen-iscsi-hdd,1,0
ceph-quincy-mon-node-584,PowerOff,/Digital-Media-House/virtual_machines,esxi-16-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-ceph-icsi-hdd/ceph-quincy-mon-node-584/ceph-quincy-mon-node-584.vmx,2,32,51,Digital-Media-House-ceph-icsi-hdd,3,2
ceph-quincy-osd-node-585,PowerOff,/Digital-Media-House/virtual_machines,esxi-24-Digital-Media-House.vsfi.org,Digital-Media-House,/vmfs/volumes/Digital-Media-House-iscsi-hdd/ceph-quincy-osd-node-585/ceph-quincy-osd-node-585.vmx,3,4,79,Digital-Media-House-iscsi-hdd,1,0
test-esxi-80-586,PowerOff,/Oxygen/virtual_machines,esxi-34-Oxygen.vsfi.org,Oxygen,/vmfs/volumes/Oxygen-local-ssd/test-esxi-80-586/test-esxi-80-586.vmx,4,4,95,Oxygen-local-ssd,2,1
ceph-quincy-mgmt-node-587,PoweredOn,/Mirea/virtual_machines,esxi-50-Mirea.vsfi.org,Mirea,/vmfs/volumes/Mirea-ceph-isci-ssh/ceph-quincy-mgmt-node-587/ceph-quincy-mgmt-node-587.vmx,2,64,53,Mirea-ceph-isci-ssh,1,0
